latitude,longitude,population
44.614134,-70.69882,138
44.400997,-70.13383,741
44.261562,-70.87044,271
44.194404,-70.14181,4099
44.49281,-70.7356,177
44.197418,-70.36975,1053
44.516475,-70.21933,4863
44.094773,-70.19141,35690
44.027509,-70.1097,4048
44.009827,-70.05631,5029
44.408579,-70.22452,2120
44.470961,-70.17486,2486
44.35976,-70.67231,782
44.10472,-70.39197,3138
44.556984,-70.53351,2855
44.154921,-70.33319,2248
44.231811,-69.99897,2999
43.957375,-70.29488,4808
44.570532,-70.87599,435
44.283844,-70.11254,1978
44.281993,-70.04027,805
44.223589,-70.58366,4611
44.114612,-70.50506,5520
44.049157,-70.39077,4861
44.727073,-70.6478,505
44.53599,-70.56609,6749
44.119007,-70.07568,5808
44.235141,-70.50508,4793
44.266842,-70.24563,4958
44.349542,-70.05698,1093
44.697077,-70.43275,408
44.048154,-69.96847,2712
44.325285,-70.52451,1749
44.494624,-70.43726,1334
44.38382,-70.43533,903
44.602261,-70.22906,4424
44.344406,-69.76345,24507
44.07685,-69.75012,1634
44.26043,-69.80122,2734
44.211491,-69.80866,11716
44.234914,-69.75722,2097
44.286802,-69.79788,2467
44.212785,-69.4971,2886
44.42977,-70.06456,917
44.174052,-69.93363,3110
44.306955,-69.87518,2407
44.46599,-69.96073,1529
44.209878,-69.60427,2303
44.384901,-69.4136,1221
44.376802,-69.96353,2482
44.117232,-69.82947,3298
44.428911,-69.52679,3867
44.548458,-69.985,519
44.300247,-69.5744,2200
44.31842,-69.95997,6232
44.81777,-68.78952,40524
45.221933,-69.49039,668
44.87332,-68.23311,159
45.088295,-68.90997,1166
44.911733,-68.621,1242
44.78696,-68.7547,8951
45.53866,-67.75295,187
45.369216,-69.03431,1481
44.609813,-68.78303,4622
45.264114,-68.42087,319
45.110336,-68.62103,1421
44.7896,-69.00587,3488
44.405928,-68.79341,1343
45.060941,-69.03527,1393
45.01895,-68.48987,302
45.679453,-67.86208,843
45.195052,-69.18861,5257
44.979986,-69.00746,2511
44.798289,-68.5694,2783
44.700606,-68.59682,4271
45.631824,-68.58178,1858
44.56801,-68.68116,142
44.802184,-69.14212,1012
44.961913,-69.12214,993
44.61165,-68.91965,1106
45.517693,-69.5223,1364
45.479835,-69.62773,556
45.245781,-69.37191,2544
44.735745,-68.92518,7721
45.241091,-68.67025,1471
44.999621,-68.88431,1368
44.921758,-68.93125,1171
45.548818,-68.20841,198
45.184949,-68.78881,931
45.333971,-68.29313,900
44.876282,-68.98712,2161
45.368934,-68.48354,7219
45.518535,-68.33623,835
45.638612,-68.52012,1738
44.956776,-68.62199,2952
45.646916,-68.74801,5351
45.241618,-68.95101,2776
45.303916,-69.51368,668
44.951551,-68.67889,9823
45.909516,-67.85856,559
44.560479,-68.69084,3343
44.889249,-68.68177,9112
44.721393,-68.78905,3560
45.191812,-68.58953,430
44.444707,-68.73576,838
45.704599,-69.80879,301
45.129817,-69.32571,1269
45.386188,-68.08163,944
44.891869,-69.1108,981
45.426462,-67.76009,253
45.247401,-68.51819,730
45.484389,-68.37662,317
44.657697,-68.8957,3602
45.733543,-68.05875,395
43.900651,-69.83405,11607
44.084989,-69.62535,665
43.907812,-69.64608,2203
43.85424,-69.63217,2523
43.965125,-69.50529,1000
43.885681,-69.4795,21
44.036533,-69.48841,2060
43.832642,-69.58903,568
43.983665,-69.33885,1204
43.810548,-69.74325,998
43.999618,-69.43738,784
44.048714,-69.54335,1768
43.863028,-69.51314,662
44.096194,-69.47857,1607
43.973476,-69.63516,1062
43.893848,-69.52041,464
43.793136,-69.81778,2110
43.993356,-69.26819,1322
43.937468,-69.45721,500
43.863902,-69.55874,477
44.10637,-69.37177,4916
43.949672,-69.55133,418
44.274007,-69.38896,1325
43.823008,-69.66661,677
43.974367,-69.68366,4339
43.949901,-69.78298,2762
44.614885,-68.43626,11051
44.556073,-67.70122,1209
44.49569,-68.09467,1886
44.402596,-68.26204,4763
44.507801,-67.6025,604
44.247391,-68.37104,275
44.378868,-68.02915,434
44.413056,-68.58156,2082
44.354477,-68.54781,207
44.275325,-68.55956,853
44.363587,-68.74399,828
45.166045,-67.24243,3460
44.686731,-67.99166,1215
44.695493,-67.7395,1086
44.428044,-67.98828,293
44.248715,-68.25991,53
44.673285,-67.23946,606
44.221142,-68.66894,1193
44.894562,-67.2324,718
44.414095,-68.51313,62
44.753992,-67.3786,1717
44.913741,-67.00391,1640
44.617844,-68.23546,1769
44.124476,-68.34995,28
44.524526,-68.28298,2104
44.322421,-68.80933,70
44.599134,-67.82533,887
44.058801,-68.61685,81
44.258201,-68.2277,75
44.663206,-67.59538,557
44.554662,-67.57808,1420
44.286462,-68.71098,229
44.818733,-67.04996,1971
44.248615,-68.3521,548
44.802637,-67.54727,3637
44.632707,-67.39416,913
44.971091,-67.38549,331
44.512003,-67.87827,1279
44.34629,-68.34317,1318
44.291076,-68.28143,551
44.528094,-68.22333,439
44.975116,-67.1946,1195
44.972969,-67.08697,1445
45.188555,-67.59063,1734
44.408699,-68.01142,139
45.076626,-67.14057,554
44.430435,-68.2849,26
44.305681,-68.67842,156
44.295719,-68.40092,473
44.298106,-68.24075,283
44.333099,-68.65693,953
44.482607,-68.18185,284
44.278453,-68.32186,2187
44.510306,-67.94879,1126
44.168214,-68.66405,1598
44.214927,-68.7769,8
44.490635,-68.50085,1361
44.161589,-68.44607,337
44.790082,-67.24789,307
44.384841,-68.09458,952
45.116525,-67.42484,2536
46.12672,-67.87798,10586
46.64005,-68.42804,1696
45.810781,-68.39974,235
46.421799,-67.89417,630
46.878869,-68.01128,10312
47.042226,-68.61588,1012
46.657001,-67.86338,1249
46.774757,-67.85012,3579
47.209541,-68.57238,4909
47.285196,-68.38716,1222
47.281126,-68.14277,548
46.004523,-68.27004,1260
46.936616,-67.86471,2660
47.345936,-68.32256,3711
46.68619,-68.147,2882
46.512409,-67.86655,2313
46.497891,-68.37251,162
46.311845,-67.85518,810
46.953804,-68.1204,521
46.104734,-68.11398,1019
46.416656,-68.47646,51
46.024219,-68.49241,1449
46.869762,-68.2929,434
46.778192,-68.4992,356
46.679321,-68.00216,9511
47.241717,-68.33931,886
47.281953,-68.23959,827
47.119796,-69.00258,855
45.864106,-68.33986,942
45.880436,-68.45173,517
47.165256,-68.27288,168
46.164163,-68.23232,469
47.163149,-68.58915,571
47.049301,-68.20823,657
47.14685,-67.94718,3019
46.78551,-68.16871,1704
46.574691,-67.96531,610
44.108735,-69.11366,7670
44.218159,-69.08184,5254
44.232721,-69.19254,1310
44.305981,-68.90883,610
44.325944,-69.03065,3366
43.856129,-68.88847,51
43.764862,-69.32016,79
44.154189,-68.8781,388
44.065748,-69.07536,1540
44.180867,-69.09812,3222
44.008875,-69.20629,610
44.024605,-69.12781,1416
43.999827,-69.15608,691
43.9464,-69.23524,1279
44.082602,-69.17598,3724
44.240765,-69.27048,3487
44.061051,-68.83819,1226
44.135936,-69.24907,3818
44.554965,-69.61297,26419
44.513491,-69.43496,1936
44.78029,-69.93424,1931
44.949136,-69.64968,915
44.445295,-69.02257,8354
44.493133,-69.83348,2984
45.07952,-69.84723,1756
44.554501,-69.12604,1516
44.667844,-69.37398,1139
45.031691,-69.44672,547
44.765617,-69.55694,2013
45.249363,-69.9433,124
44.659486,-69.53064,3335
44.949001,-69.27327,2145
44.785927,-69.30376,780
45.023476,-69.29725,4296
44.689677,-69.1248,1070
45.325768,-70.54062,215
44.603329,-69.63627,6548
44.66776,-70.12362,9260
45.046491,-69.14747,989
44.466012,-69.31337,1534
44.985047,-69.56523,991
44.861365,-69.49934,1805
45.587713,-70.27257,1034
45.018122,-70.2669,1834
44.371109,-69.32744,1053
44.819206,-69.82782,4501
44.599607,-69.04542,894
44.417725,-69.15196,1666
44.85549,-69.26397,3023
44.904101,-70.10453,271
44.638255,-70.01525,1315
44.79781,-70.12443,746
44.700173,-69.82554,4007
44.926344,-69.93521,2028
45.056328,-70.08652,832
44.464439,-69.61699,1147
44.560495,-69.76938,6937
44.924121,-70.76786,180
44.845899,-69.36775,1979
44.840352,-70.37235,1494
44.774328,-69.40616,4228
44.767975,-69.21191,1251
44.966701,-70.6576,1317
44.927382,-69.38752,1836
44.369557,-69.1882,1159
44.500622,-68.92829,2693
44.782568,-69.69212,10061
44.624821,-69.81117,930
44.940536,-69.80759,951
44.499082,-68.85667,2123
45.137607,-70.44606,632
44.822625,-70.21778,1731
44.688292,-70.23773,543
45.380034,-69.90892,113
44.555643,-69.23241,1473
44.678838,-69.26918,954
44.60509,-69.33022,1812
44.398851,-69.65181,2675
43.662892,-72.36825,9173
43.735816,-72.6026,93
43.811958,-72.64493,2665
43.994064,-72.15534,2771
43.577762,-72.61789,291
43.608849,-72.6799,741
44.02591,-72.58502,1019
43.461468,-72.48743,401
43.989583,-72.46276,1310
44.026521,-72.29347,1119
44.070771,-72.21275,453
43.966821,-72.54784,205
44.213499,-72.08037,585
43.795686,-72.21325,590
43.919887,-72.20655,1608
44.254302,-72.22669,1152
43.566105,-72.39941,1916
44.075132,-72.07174,541
43.598261,-72.351,212
43.714887,-72.49886,224
43.852619,-72.18798,226
43.735335,-72.29086,3477
43.531612,-72.72179,338
43.884626,-72.26075,71
43.649153,-72.42943,688
43.954353,-72.66916,4613
43.928369,-72.5731,1521
43.485715,-72.5536,731
43.775807,-72.42387,1193
43.687515,-72.54272,211
43.808623,-72.53208,2993
44.168111,-72.14245,724
43.830375,-72.36228,444
43.568095,-72.55327,436
43.890244,-72.39364,483
43.625216,-72.47756,268
43.815621,-72.22275,147
43.83178,-72.27125,1528
44.128666,-72.2345,552
43.897183,-72.4848,1271
43.948258,-72.32092,620
44.135828,-72.09061,845
43.910089,-72.26637,207
43.720826,-72.43372,89
44.062646,-72.13946,190
44.116731,-72.31915,771
43.676947,-72.3082,763
43.486791,-72.42611,5543
43.631076,-72.53739,3359
43.156451,-72.4729,4909
43.40422,-72.59048,783
43.26449,-72.61831,4658
43.186044,-72.61661,605
43.238921,-72.80106,751
43.416827,-72.70416,2647
43.334787,-72.53053,722
43.380411,-72.49397,1266
43.24283,-72.88309,566
43.439302,-72.63738,808
43.139961,-72.50844,349
43.158484,-72.84497,1053
43.300126,-72.47767,9081
43.093695,-72.45054,947
43.303613,-72.79134,609
42.882231,-73.17873,15863
43.106492,-73.17405,3317
43.266886,-73.11308,1870
43.065891,-73.07824,311
43.243449,-73.00758,568
43.162074,-73.07155,218
43.172699,-73.05261,3962
42.936801,-73.24838,2588
42.797636,-73.25716,290
42.776384,-73.21395,2388
42.977018,-73.16602,2457
42.849957,-72.62328,16421
43.15601,-72.91347,696
42.952754,-72.79694,614
42.781648,-72.80609,575
43.103191,-72.7925,888
42.851149,-72.74073,290
43.003271,-72.65777,1730
43.02419,-72.51725,5246
42.779542,-72.96146,803
42.934798,-72.75062,131
42.765401,-73.06025,828
43.04943,-72.66643,1020
42.768143,-72.51835,2134
43.034152,-72.80748,697
42.952974,-72.87237,796
42.77448,-72.71702,134
43.149377,-72.72492,402
43.028157,-72.87914,261
42.782281,-72.86962,855
42.9445,-72.69222,328
42.886921,-72.86457,2261
44.484038,-73.22126,38924
44.451941,-73.17941,15746
44.494999,-73.18259,6561
44.966836,-73.27028,1952
44.772886,-72.78854,477
44.755398,-72.68029,286
44.129002,-73.05258,6353
44.645649,-72.90151,1453
44.309241,-73.23504,3543
44.541902,-73.19659,17256
44.751801,-72.88247,1437
44.885689,-72.78992,4991
44.501991,-73.09376,18471
44.693805,-73.04099,4053
44.801734,-72.96213,1129
44.204926,-73.25143,1260
44.961552,-72.89351,1551
44.712593,-73.30526,2008
44.941617,-73.03056,1918
44.332217,-73.09254,4412
44.304004,-72.97999,1873
44.866344,-73.33081,498
44.636283,-72.82257,2426
44.486113,-72.96317,5380
44.641974,-73.13469,11331
44.874895,-72.58798,671
44.121825,-73.166,1641
44.255574,-73.22253,1262
44.831101,-73.27354,800
44.970417,-72.66316,3256
44.392443,-72.95936,4581
44.807555,-73.09077,14641
44.388556,-73.22318,6977
44.884125,-72.9751,1373
44.645192,-73.31452,1643
44.224103,-73.03164,1572
44.930163,-73.12099,7334
44.546538,-72.92649,3163
44.12753,-73.28437,6141
44.708468,-72.7585,722
44.608283,-73.00979,1843
44.44524,-73.09917,8348
44.265633,-72.59686,12275
44.354296,-72.49053,54
44.194307,-72.49443,17229
44.414576,-72.28652,892
44.375726,-72.49509,449
44.152477,-72.43328,276
44.403899,-72.44328,875
44.282269,-72.48983,1454
44.715079,-72.5717,681
44.711083,-72.50846,471
44.140716,-72.47675,1249
44.610931,-72.59971,2804
44.645219,-72.67941,3305
44.541415,-72.52693,87
44.353823,-72.34925,1495
44.248198,-72.78525,1238
44.549391,-72.60332,5458
44.141056,-72.66443,6248
44.171238,-72.64976,328
44.33865,-72.44382,71
44.295577,-72.42365,2422
44.062311,-72.74364,454
44.475387,-72.70225,4339
44.184704,-72.8367,2344
44.106922,-72.85816,1681
44.083457,-72.422,960
44.348486,-72.77081,4751
44.375144,-72.71362,1874
44.158979,-72.46942,93
44.109793,-72.54155,2944
44.551056,-72.4739,2003
44.457481,-72.40659,267
44.383559,-72.55088,1161
43.617302,-72.96325,22034
43.416666,-72.83445,354
43.644208,-73.20284,552
43.810371,-73.09998,5663
43.987529,-73.35144,1252
43.640503,-73.16118,4342
43.602211,-73.01298,379
43.735819,-72.93145,694
43.507854,-72.8642,1160
43.341177,-73.01602,1266
43.441404,-72.88507,468
43.666758,-73.2857,4435
43.68805,-73.06783,604
43.785433,-72.71366,76
43.999811,-72.83927,311
43.926595,-72.87143,333
43.619787,-73.23273,82
43.659839,-72.79419,1095
44.006024,-73.172,10129
43.477827,-73.12311,864
43.452914,-72.79647,821
43.553904,-72.96168,1994
43.801501,-73.2869,1188
43.357161,-73.13467,1039
43.768578,-72.83138,430
43.719898,-73.00087,2848
43.521021,-73.21603,3706
43.657716,-73.0328,1921
43.981681,-73.0155,591
43.876046,-72.81212,1171
43.914026,-73.10703,1127
43.892373,-73.31583,1058
43.761779,-72.73703,525
43.444268,-72.98732,2330
43.43357,-73.19578,1050
43.365073,-73.23612,648
43.235771,-73.2489,186
43.574326,-73.04215,3643
43.864419,-73.21148,712
44.412413,-72.00996,9208
44.733624,-72.38308,286
44.311706,-72.10346,1461
44.750509,-72.16376,1715
44.428537,-71.87212,731
44.863351,-72.26649,129
44.647068,-72.3887,872
44.678879,-72.35975,323
44.424043,-72.12808,2058
44.945925,-72.09864,1815
44.985004,-72.05857,1450
44.588911,-71.92705,853
44.82446,-71.969,176
44.529915,-72.26819,1197
44.643171,-71.86394,293
44.684488,-72.20936,801
44.612521,-71.71536,77
44.599177,-72.31179,407
44.574196,-72.24333,354
44.504593,-72.35822,2629
44.800462,-72.28964,1115
44.803005,-71.84683,1305
44.799008,-72.45025,743
44.541352,-72.02686,6334
44.881758,-71.96653,526
44.936237,-72.19921,7924
44.944231,-72.30054,1464
44.498374,-71.83773,399
44.963802,-72.41782,1838
44.815511,-72.15478,2454
44.632918,-72.13245,712
44.653046,-72.04372,874
44.902837,-72.408,121
44.673586,-71.95414,1558
44.865723,-72.04647,683
44.411321,-72.2123,612
44.876447,-72.42902,496
44.722453,-72.25602,543
45.008398,-71.50628,229
44.972508,-71.59275,1026
44.413715,-71.70906,429
44.682269,-71.66238,786
44.458803,-71.7162,1085
44.959647,-71.81134,99
41.789698,-72.86431,16110
41.832798,-72.72642,19587
41.682249,-72.93365,60157
41.758415,-72.94642,8245
41.909097,-72.54393,5142
42.02351,-73.31103,2762
41.834247,-72.89174,4086
41.864597,-72.91003,388
42.027797,-73.11835,294
41.832842,-72.92526,4469
41.612748,-72.72017,1403
42.010733,-73.26877,588
41.935501,-72.72718,4790
42.002345,-72.90922,1437
41.909147,-72.45026,12904
41.948694,-73.3296,1603
41.725195,-72.83032,16239
41.707932,-72.57085,27253
41.959713,-72.79826,7226
41.619048,-72.76734,16796
41.951783,-73.43722,2132
41.778888,-72.52384,54745
41.771265,-72.43669,4989
41.666249,-72.76996,28335
41.659099,-72.80129,8042
41.686949,-72.7908,35177
41.852712,-73.00492,5006
41.986861,-73.19437,1771
41.937513,-72.92017,929
42.012195,-72.8445,2274
41.671548,-72.86294,17200
41.926696,-72.96783,625
41.961127,-73.01859,199
41.841615,-72.46708,28108
41.660949,-72.66098,17942
42.014673,-73.42408,1356
41.866222,-73.46331,2745
41.874064,-72.81644,14463
41.995851,-72.45336,10437
41.660899,-72.56887,4623
41.836665,-72.56076,24466
41.979871,-72.27863,11965
41.985946,-72.63897,10415
41.907114,-72.76831,1332
41.987238,-72.56365,45212
41.87688,-72.36806,13163
41.749832,-72.8898,7063
41.908464,-72.60547,4676
41.839731,-72.81974,3186
41.953596,-72.85242,847
42.002748,-72.98906,575
41.861297,-72.86055,4253
42.019907,-72.73357,3092
41.857303,-72.66654,28250
41.926997,-72.64688,12043
41.925967,-73.06944,14345
41.767049,-72.67433,746
41.771166,-72.70255,19835
41.7469,-72.69593,40559
41.75275,-72.7546,18468
41.778316,-72.62313,23484
41.702049,-72.6747,26236
41.7313,-72.73374,12143
41.688899,-72.73101,29306
41.793299,-72.6954,22308
41.7387,-72.67889,25869
41.791399,-72.74853,17538
41.745349,-72.60807,26091
41.76255,-72.72839,14961
41.784794,-72.67378,12766
41.714867,-72.20934,18126
41.629818,-72.36419,3254
41.737015,-72.37151,3019
41.782474,-71.95989,5297
41.809166,-72.11274,583
41.702777,-72.29349,4971
41.778651,-72.33137,11504
41.799111,-71.87594,12899
41.850225,-71.85749,6245
41.90913,-72.09527,1292
41.767929,-72.06127,2374
41.683399,-72.40144,5356
41.618403,-72.24215,6907
41.768455,-72.20007,4525
41.609066,-72.14439,1835
41.989579,-71.89659,4846
41.758713,-72.13964,3338
41.876565,-71.98252,4090
41.913816,-71.88434,8927
42.022904,-71.94671,390
41.693435,-72.09891,128
41.670349,-72.16028,368
41.806041,-72.26127,8554
41.80743,-72.25025,7515
41.972782,-71.83969,3661
41.895108,-72.17674,4162
41.896875,-72.27456,5959
41.697765,-72.14671,3262
41.971403,-71.99872,5886
41.943199,-72.0728,1376
41.352498,-72.10338,25671
41.634556,-72.06549,3780
41.697123,-72.0029,4741
41.371913,-72.2269,5976
41.543559,-72.17684,2302
41.426775,-72.07227,6860
41.577198,-72.20036,38
41.449482,-71.98233,7835
41.345331,-72.04524,31677
41.604341,-71.97599,11350
41.71836,-71.87098,5508
41.360798,-71.97281,12014
41.319649,-72.21064,12142
41.456189,-71.86813,4991
41.533848,-72.06232,38280
41.509586,-71.96621,1225
41.464274,-72.19551,6674
41.339421,-72.31008,9386
41.678897,-71.79952,234
41.684777,-71.91911,8633
41.401398,-72.11444,3326
41.294797,-72.25602,36
41.730575,-71.81845,2504
41.351307,-71.91317,5505
41.375701,-71.84876,8622
41.566298,-72.05148,2873
41.457198,-72.11459,11850
41.5787,-71.85668,4038
41.347948,-72.14762,15848
41.261936,-72.00708,269
41.34269,-73.07446,18554
41.432936,-73.06453,5239
41.277763,-72.80542,28683
41.353453,-72.41604,576
41.507049,-72.90489,28484
41.408775,-72.47213,3743
41.288599,-72.52728,13050
41.56033,-72.33795,15211
41.612046,-72.66998,12871
41.37934,-72.44578,4610
41.323005,-73.08433,12391
41.380594,-72.57637,6018
41.485469,-72.25445,3834
41.461639,-72.68733,6627
41.468451,-72.40615,4738
41.573008,-72.5078,13358
41.351598,-72.39787,3049
41.163445,-73.2629,32357
41.189646,-73.23576,20738
41.31353,-72.69791,21357
41.45307,-72.50345,2017
41.468654,-72.57956,4818
41.345099,-72.44392,2880
41.298648,-72.60938,17858
41.637066,-72.46252,5709
41.532048,-72.78145,34288
41.536048,-72.81973,23956
41.514383,-72.7183,2906
41.553672,-72.6632,43167
41.21953,-73.0554,52305
41.336046,-73.22241,19247
41.506499,-72.44479,2959
41.398462,-73.31474,14614
41.332197,-72.77214,7853
41.399873,-72.77975,6094
41.378447,-72.85897,23234
41.289348,-72.38285,10367
